id,type,actor_login,created_at,event_url,stargazers_count,repo_url,merged,comments,review_comments,commits_count
4482902998,PullRequestEvent,andela-omugeri,1.472459718E9,"""https://api.github.com/repos/andela/panda/pulls/20""",0,"""https://github.com/andela/panda""",false,0,0,16
4482823526,PullRequestEvent,andela-mkwamboka,1.472458495E9,"""https://api.github.com/repos/andela/panda/pulls/19""",0,"""https://github.com/andela/panda""",false,0,0,11
4482797226,PullRequestEvent,andela-cobiora,1.472458076E9,"""https://api.github.com/repos/andela/codango/pulls/146""",6,"""https://github.com/andela/codango""",false,0,1,108
4482971986,PullRequestEvent,andela-mfalade,1.472460716E9,"""https://api.github.com/repos/andela/troupon/pulls/196""",2,"""https://github.com/andela/troupon""",true,0,0,1
4384036103,PullRequestEvent,andela-ltijesunimi-israel,1.470607286E9,"""https://api.github.com/repos/andela/vvida/pulls/269""",6,"""https://github.com/andela/vvida""",false,0,0,1
4264680944,PullRequestEvent,andela-mochieng,1.468311322E9,"""https://api.github.com/repos/andela/codango/pulls/129""",6,"""https://github.com/andela/codango""",false,0,0,3
4264822359,PullRequestEvent,andela-mfalade,1.468313324E9,"""https://api.github.com/repos/andela/troupon/pulls/175""",2,"""https://github.com/andela/troupon""",true,0,0,3
4504136254,PullRequestEvent,andela-kadeniyi,1.472752738E9,"""https://api.github.com/repos/andela/eventx/pulls/182""",8,"""https://github.com/andela/eventx""",true,4,23,81
4431707698,PullRequestEvent,andela-cdike,1.471449871E9,"""https://api.github.com/repos/andela/troupon/pulls/192""",2,"""https://github.com/andela/troupon""",false,0,0,1277
4307202970,PullRequestEvent,andela-bmakinwa,1.46908827E9,"""https://api.github.com/repos/andela/getmyshop/pulls/94""",5,"""https://github.com/andela/getmyshop""",false,5,19,15
4386888633,PullRequestEvent,andela-ltijesunimi-israel,1.470665806E9,"""https://api.github.com/repos/andela/vvida/pulls/273""",6,"""https://github.com/andela/vvida""",false,0,0,1
4363767093,PullRequestEvent,andela-ooduntan,1.470191092E9,"""https://api.github.com/repos/andela/vvida/pulls/229""",6,"""https://github.com/andela/vvida""",false,0,0,1
4363803470,PullRequestEvent,andela-ooduntan,1.470191865E9,"""https://api.github.com/repos/andela/vvida/pulls/265""",6,"""https://github.com/andela/vvida""",false,0,0,1
4363768737,PullRequestEvent,andela-ooduntan,1.470191131E9,"""https://api.github.com/repos/andela/vvida/pulls/222""",6,"""https://github.com/andela/vvida""",false,0,0,1
4363767599,PullRequestEvent,andela-ooduntan,1.470191103E9,"""https://api.github.com/repos/andela/vvida/pulls/223""",6,"""https://github.com/andela/vvida""",false,0,0,9
4251256179,PullRequestEvent,gottsohn,1.467974449E9,"""https://api.github.com/repos/andela/panda/pulls/9""",0,"""https://github.com/andela/panda""",true,0,0,19
4496550406,PullRequestEvent,andela-omugeri,1.472652094E9,"""https://api.github.com/repos/andela/panda/pulls/20""",0,"""https://github.com/andela/panda""",true,0,2,62
4496553078,PullRequestEvent,kesienaAkp,1.472652119E9,"""https://api.github.com/repos/andela/trime/pulls/150""",0,"""https://github.com/andela/trime""",false,16,8,34
4490283099,PullRequestEvent,andela-oesho,1.472565395E9,"""https://api.github.com/repos/andela/workdey/pulls/102""",3,"""https://github.com/andela/workdey""",false,0,1,9
4452105932,PullRequestEvent,sheyooo,1.47188349E9,"""https://api.github.com/repos/andela/vvida/pulls/282""",6,"""https://github.com/andela/vvida""",false,0,0,1
4452228115,PullRequestEvent,andela-sadefila,1.471884882E9,"""https://api.github.com/repos/andela/eventx/pulls/183""",8,"""https://github.com/andela/eventx""",true,1,32,16
4450692828,PullRequestEvent,gottsohn,1.471868467E9,"""https://api.github.com/repos/andela/trime/pulls/149""",0,"""https://github.com/andela/trime""",true,1,0,2
4273297395,PullRequestEvent,andela-hoyeboade,1.468428761E9,"""https://api.github.com/repos/andela/codango/pulls/132""",6,"""https://github.com/andela/codango""",false,0,0,9
4462545760,PullRequestEvent,andela-mochieng,1.472033831E9,"""https://api.github.com/repos/andela/codango/pulls/148""",6,"""https://github.com/andela/codango""",false,0,0,3
4462594543,PullRequestEvent,andela-tfowotade,1.472034498E9,"""https://api.github.com/repos/andela/getmyshop/pulls/120""",6,"""https://github.com/andela/getmyshop""",false,0,0,8
4497565273,PullRequestEvent,kesienaAkp,1.47266192E9,"""https://api.github.com/repos/andela/trime/pulls/150""",0,"""https://github.com/andela/trime""",true,16,8,34
4353447915,PullRequestEvent,andela-atogun,1.470049664E9,"""https://api.github.com/repos/andela/vvida/pulls/258""",6,"""https://github.com/andela/vvida""",true,0,0,1
4234406934,PullRequestEvent,andela-hthuo,1.467719323E9,"""https://api.github.com/repos/andela/trime/pulls/125""",0,"""https://github.com/andela/trime""",false,0,0,3
4253411812,PullRequestEvent,goizueta,1.468003328E9,"""https://api.github.com/repos/andela/executer-api/pulls/4""",0,"""https://github.com/andela/executer-api""",false,0,0,3
4367813913,PullRequestEvent,andela-tfowotade,1.470248417E9,"""https://api.github.com/repos/andela/getmyshop/pulls/119""",5,"""https://github.com/andela/getmyshop""",false,0,0,1
4461719101,PullRequestEvent,andela-jobala,1.47202245E9,"""https://api.github.com/repos/andela/trime/pulls/155""",0,"""https://github.com/andela/trime""",false,0,0,1
4495277217,PullRequestEvent,andela-bmakinwa,1.472636145E9,"""https://api.github.com/repos/andela/workdey/pulls/105""",3,"""https://github.com/andela/workdey""",true,0,0,1
4490691370,PullRequestEvent,andela-bmakinwa,1.472569248E9,"""https://api.github.com/repos/andela/workdey/pulls/101""",3,"""https://github.com/andela/workdey""",true,0,14,3
4295308064,PullRequestEvent,andela-kndungu,1.468909321E9,"""https://api.github.com/repos/andela/trime/pulls/128""",0,"""https://github.com/andela/trime""",false,0,0,3
4469465331,PullRequestEvent,andela-ajamiu,1.47213072E9,"""https://api.github.com/repos/andela/eventx/pulls/186""",8,"""https://github.com/andela/eventx""",false,0,0,1
4469582527,PullRequestEvent,andela-ajamiu,1.472132018E9,"""https://api.github.com/repos/andela/eventx/pulls/185""",8,"""https://github.com/andela/eventx""",false,1,7,4
4329256820,PullRequestEvent,andela-jadewale,1.469549739E9,"""https://api.github.com/repos/andela/vvida/pulls/257""",5,"""https://github.com/andela/vvida""",false,0,0,1
4329315248,PullRequestEvent,andela-ooduntan,1.469550379E9,"""https://api.github.com/repos/andela/vvida/pulls/258""",5,"""https://github.com/andela/vvida""",false,0,0,1
4483620057,PullRequestEvent,andela-oeyiowuawi,1.472470593E9,"""https://api.github.com/repos/andela/workdey/pulls/103""",3,"""https://github.com/andela/workdey""",true,0,1,1
4483618159,PullRequestEvent,andela-oeyiowuawi,1.472470558E9,"""https://api.github.com/repos/andela/workdey/pulls/103""",3,"""https://github.com/andela/workdey""",false,0,0,1
4451153959,PullRequestEvent,gottsohn,1.471873987E9,"""https://api.github.com/repos/andela/panda/pulls/13""",0,"""https://github.com/andela/panda""",true,5,0,10
4451005026,PullRequestEvent,gottsohn,1.47187233E9,"""https://api.github.com/repos/andela/panda/pulls/17""",0,"""https://github.com/andela/panda""",true,4,0,18
4451156149,PullRequestEvent,gottsohn,1.471874008E9,"""https://api.github.com/repos/andela/trime/pulls/148""",0,"""https://github.com/andela/trime""",true,3,0,2
4451045758,PullRequestEvent,andela-tkomolafe,1.471872781E9,"""https://api.github.com/repos/andela/getmyshop/pulls/114""",6,"""https://github.com/andela/getmyshop""",true,3,2,4
4419911048,PullRequestEvent,gottsohn,1.471279569E9,"""https://api.github.com/repos/andela/panda/pulls/16""",0,"""https://github.com/andela/panda""",false,0,0,48
4337588490,PullRequestEvent,andela-mpitan,1.469668506E9,"""https://api.github.com/repos/andela/workdey/pulls/92""",3,"""https://github.com/andela/workdey""",false,0,0,5
4484267705,PullRequestEvent,andela-hthuo,1.472479347E9,"""https://api.github.com/repos/andela/trime/pulls/159""",0,"""https://github.com/andela/trime""",false,0,0,1
4463425190,PullRequestEvent,gottsohn,1.472045859E9,"""https://api.github.com/repos/andela/trime/pulls/154""",0,"""https://github.com/andela/trime""",true,0,0,1
4463347230,PullRequestEvent,andela-emabishi,1.472044989E9,"""https://api.github.com/repos/andela/trime/pulls/157""",0,"""https://github.com/andela/trime""",false,0,0,11
4463328741,PullRequestEvent,andela-skieha,1.472044776E9,"""https://api.github.com/repos/andela/trime/pulls/156""",0,"""https://github.com/andela/trime""",false,0,0,8
4463427693,PullRequestEvent,gottsohn,1.47204589E9,"""https://api.github.com/repos/andela/trime/pulls/158""",0,"""https://github.com/andela/trime""",false,0,0,2
4488759656,PullRequestEvent,andela-mfalade,1.472546179E9,"""https://api.github.com/repos/andela/troupon/pulls/194""",2,"""https://github.com/andela/troupon""",true,0,0,3
4499359341,PullRequestEvent,andela-kadeniyi,1.472682519E9,"""https://api.github.com/repos/andela/eventx/pulls/187""",8,"""https://github.com/andela/eventx""",true,2,0,2
4429385846,PullRequestEvent,andela-jobala,1.471421572E9,"""https://api.github.com/repos/andela/trime/pulls/151""",0,"""https://github.com/andela/trime""",false,0,0,4
4429484371,PullRequestEvent,andela-kndungu,1.471422981E9,"""https://api.github.com/repos/andela/trime/pulls/147""",0,"""https://github.com/andela/trime""",false,1,39,334
4429361424,PullRequestEvent,andela-cobiora,1.471421197E9,"""https://api.github.com/repos/andela/codango/pulls/142""",6,"""https://github.com/andela/codango""",true,0,2,1
4437315585,PullRequestEvent,andela-cdike,1.471532971E9,"""https://api.github.com/repos/andela/troupon/pulls/194""",2,"""https://github.com/andela/troupon""",false,0,0,1
4452274771,PullRequestEvent,gottsohn,1.471885414E9,"""https://api.github.com/repos/andela/panda/pulls/16""",0,"""https://github.com/andela/panda""",true,3,0,88
4336197600,PullRequestEvent,andela-mfalade,1.469648202E9,"""https://api.github.com/repos/andela/troupon/pulls/185""",2,"""https://github.com/andela/troupon""",true,0,0,2
4353925342,PullRequestEvent,NdagiStanley,1.470056583E9,"""https://api.github.com/repos/andela/codango/pulls/139""",6,"""https://github.com/andela/codango""",false,0,0,3
4300897892,PullRequestEvent,andela-anwocha,1.468988232E9,"""https://api.github.com/repos/andela/getmyshop/pulls/110""",5,"""https://github.com/andela/getmyshop""",false,0,0,3
4456903714,PullRequestEvent,andela-ajamiu,1.471955795E9,"""https://api.github.com/repos/andela/eventx/pulls/185""",8,"""https://github.com/andela/eventx""",false,0,0,1
4456744513,PullRequestEvent,andela-aabdulwahab,1.471953644E9,"""https://api.github.com/repos/andela/codango/pulls/147""",6,"""https://github.com/andela/codango""",false,0,0,2
4461422096,PullRequestEvent,andela-ooduntan,1.472016554E9,"""https://api.github.com/repos/andela/vvida/pulls/284""",6,"""https://github.com/andela/vvida""",false,0,0,1
4265039999,PullRequestEvent,andela-ladenusi,1.468316101E9,"""https://api.github.com/repos/andela/trime/pulls/124""",0,"""https://github.com/andela/trime""",true,1,0,3
4265123297,PullRequestEvent,andela-ladenusi,1.468317158E9,"""https://api.github.com/repos/andela/trime/pulls/126""",0,"""https://github.com/andela/trime""",true,1,0,2
4363340821,PullRequestEvent,andela-tpeters,1.470182195E9,"""https://api.github.com/repos/andela/getmyshop/pulls/115""",5,"""https://github.com/andela/getmyshop""",false,0,0,2
4271224558,PullRequestEvent,NdagiStanley,1.468404924E9,"""https://api.github.com/repos/andela/codango/pulls/131""",6,"""https://github.com/andela/codango""",true,0,1,23
4153545639,PullRequestEvent,andela-mfalade,1.466064664E9,"""https://api.github.com/repos/andela/troupon/pulls/159""",2,"""https://github.com/andela/troupon""",true,0,54,18
4335126171,PullRequestEvent,andela-ladenusi,1.469635964E9,"""https://api.github.com/repos/andela/trime/pulls/131""",0,"""https://github.com/andela/trime""",true,3,2,7
4335208852,PullRequestEvent,andela-ladenusi,1.469636839E9,"""https://api.github.com/repos/andela/trime/pulls/133""",0,"""https://github.com/andela/trime""",true,1,0,1
4335142945,PullRequestEvent,andela-tfowotade,1.469636136E9,"""https://api.github.com/repos/andela/getmyshop/pulls/113""",5,"""https://github.com/andela/getmyshop""",false,0,0,9
4259737231,PullRequestEvent,andela-bmakinwa,1.468239237E9,"""https://api.github.com/repos/andela/eventx/pulls/176""",5,"""https://github.com/andela/eventx""",true,0,1,17
4495750699,PullRequestEvent,andela-ajamiu,1.472642385E9,"""https://api.github.com/repos/andela/eventx/pulls/187""",8,"""https://github.com/andela/eventx""",false,0,0,1
4429105736,PullRequestEvent,andela-mnzomo,1.471417007E9,"""https://api.github.com/repos/andela/troupon/pulls/191""",2,"""https://github.com/andela/troupon""",false,0,0,1
4282977156,PullRequestEvent,andela-ooduntan,1.468582195E9,"""https://api.github.com/repos/andela/vvida/pulls/240""",5,"""https://github.com/andela/vvida""",false,0,0,1
4163058297,PullRequestEvent,andela-ookokhere,1.466205552E9,"""https://api.github.com/repos/andela/troupon/pulls/163""",2,"""https://github.com/andela/troupon""",false,0,0,9
4367584950,PullRequestEvent,andela-atogun,1.470245928E9,"""https://api.github.com/repos/andela/vvida/pulls/266""",6,"""https://github.com/andela/vvida""",false,0,0,2
4367571913,PullRequestEvent,andela-atogun,1.470245777E9,"""https://api.github.com/repos/andela/vvida/pulls/265""",6,"""https://github.com/andela/vvida""",true,0,0,1
4367641281,PullRequestEvent,andela-tkomolafe,1.470246559E9,"""https://api.github.com/repos/andela/getmyshop/pulls/118""",5,"""https://github.com/andela/getmyshop""",true,0,0,1
4290864014,PullRequestEvent,NdagiStanley,1.468841924E9,"""https://api.github.com/repos/andela/codango/pulls/133""",6,"""https://github.com/andela/codango""",false,0,0,1
4496487861,PullRequestEvent,kesienaAkp,1.47265148E9,"""https://api.github.com/repos/andela/trime/pulls/150""",0,"""https://github.com/andela/trime""",false,16,8,34
4296469818,PullRequestEvent,andela-cdike,1.468926885E9,"""https://api.github.com/repos/andela/troupon/pulls/176""",2,"""https://github.com/andela/troupon""",false,0,16,1221
4296453985,PullRequestEvent,andela-cdike,1.468926646E9,"""https://api.github.com/repos/andela/troupon/pulls/176""",2,"""https://github.com/andela/troupon""",false,0,0,1221
4296490399,PullRequestEvent,andela-cdike,1.468927191E9,"""https://api.github.com/repos/andela/troupon/pulls/177""",2,"""https://github.com/andela/troupon""",false,0,0,1
4296563112,PullRequestEvent,andela-mfalade,1.468928296E9,"""https://api.github.com/repos/andela/troupon/pulls/178""",2,"""https://github.com/andela/troupon""",true,0,0,3
4296529587,PullRequestEvent,andela-pwanjiru,1.468927786E9,"""https://api.github.com/repos/andela/troupon/pulls/178""",2,"""https://github.com/andela/troupon""",false,0,0,2
4296558970,PullRequestEvent,andela-jkimani,1.468928231E9,"""https://api.github.com/repos/andela/panda/pulls/11""",0,"""https://github.com/andela/panda""",false,0,0,3
4501657059,PullRequestEvent,andela-mogala,1.472724568E9,"""https://api.github.com/repos/andela/eventx/pulls/177""",8,"""https://github.com/andela/eventx""",true,2,43,25
4365207201,PullRequestEvent,andela-kndungu,1.470218194E9,"""https://api.github.com/repos/andela/trime/pulls/140""",0,"""https://github.com/andela/trime""",false,0,0,2
4320957199,PullRequestEvent,andela-emabishi,1.469434542E9,"""https://api.github.com/repos/andela/trime/pulls/129""",0,"""https://github.com/andela/trime""",false,0,16,241
4320940222,PullRequestEvent,andela-emabishi,1.469434269E9,"""https://api.github.com/repos/andela/trime/pulls/129""",0,"""https://github.com/andela/trime""",false,0,0,241
4320999180,PullRequestEvent,andela-emabishi,1.469435198E9,"""https://api.github.com/repos/andela/trime/pulls/130""",0,"""https://github.com/andela/trime""",false,0,0,2
4320946634,PullRequestEvent,andela-jadewale,1.469434373E9,"""https://api.github.com/repos/andela/vvida/pulls/251""",5,"""https://github.com/andela/vvida""",false,0,0,1
4320924099,PullRequestEvent,andela-jadewale,1.469434003E9,"""https://api.github.com/repos/andela/vvida/pulls/249""",5,"""https://github.com/andela/vvida""",false,0,0,1
4320921181,PullRequestEvent,andela-jadewale,1.469433954E9,"""https://api.github.com/repos/andela/vvida/pulls/249""",5,"""https://github.com/andela/vvida""",false,0,0,1
4320921321,PullRequestEvent,andela-jadewale,1.469433957E9,"""https://api.github.com/repos/andela/vvida/pulls/249""",5,"""https://github.com/andela/vvida""",false,0,0,1
4321101286,PullRequestEvent,andela-cnnadi,1.469436734E9,"""https://api.github.com/repos/andela/codango/pulls/132""",6,"""https://github.com/andela/codango""",true,0,32,16
4320946080,PullRequestEvent,andela-osogunle,1.469434364E9,"""https://api.github.com/repos/andela/workdey/pulls/91""",3,"""https://github.com/andela/workdey""",true,0,0,1
4320951486,PullRequestEvent,andela-osogunle,1.469434457E9,"""https://api.github.com/repos/andela/workdey/pulls/90""",3,"""https://github.com/andela/workdey""",true,0,0,2
4390654775,PullRequestEvent,andela-cobiora,1.470718873E9,"""https://api.github.com/repos/andela/codango/pulls/143""",6,"""https://github.com/andela/codango""",true,0,0,10
4327646830,PullRequestEvent,andela-oadebayo,1.46953207E9,"""https://api.github.com/repos/andela/panda/pulls/12""",0,"""https://github.com/andela/panda""",true,0,0,4
4327673593,PullRequestEvent,andela-mochieng,1.469532483E9,"""https://api.github.com/repos/andela/codango/pulls/137""",6,"""https://github.com/andela/codango""",false,0,0,11
4327725298,PullRequestEvent,andela-bmakinwa,1.469533254E9,"""https://api.github.com/repos/andela/getmyshop/pulls/105""",5,"""https://github.com/andela/getmyshop""",false,2,4,1
4293415811,PullRequestEvent,andela-bmakinwa,1.468872325E9,"""https://api.github.com/repos/andela/eventx/pulls/178""",6,"""https://github.com/andela/eventx""",true,2,2,4
4308355919,PullRequestEvent,andela-akabiru,1.469105028E9,"""https://api.github.com/repos/andela/workdey/pulls/86""",3,"""https://github.com/andela/workdey""",false,0,0,4
4450481984,PullRequestEvent,gottsohn,1.471865359E9,"""https://api.github.com/repos/andela/trime/pulls/151""",0,"""https://github.com/andela/trime""",true,6,3,12
4450484435,PullRequestEvent,gottsohn,1.471865397E9,"""https://api.github.com/repos/andela/trime/pulls/152""",0,"""https://github.com/andela/trime""",false,0,0,12
4450459074,PullRequestEvent,andela-aabdulwahab,1.471865049E9,"""https://api.github.com/repos/andela/codango/pulls/146""",6,"""https://github.com/andela/codango""",false,0,0,108
4494607947,PullRequestEvent,andela-skieha,1.472626958E9,"""https://api.github.com/repos/andela/trime/pulls/161""",0,"""https://github.com/andela/trime""",false,0,0,1
4494736786,PullRequestEvent,andela-cobiora,1.472629041E9,"""https://api.github.com/repos/andela/codango/pulls/149""",7,"""https://github.com/andela/codango""",true,0,8,7
4366310335,PullRequestEvent,andela-ladenusi,1.470232831E9,"""https://api.github.com/repos/andela/trime/pulls/138""",0,"""https://github.com/andela/trime""",true,1,0,2
4366566158,PullRequestEvent,andela-ladenusi,1.47023533E9,"""https://api.github.com/repos/andela/trime/pulls/140""",0,"""https://github.com/andela/trime""",true,4,1,5
4366425948,PullRequestEvent,andela-akiura,1.470233995E9,"""https://api.github.com/repos/andela/codango/pulls/142""",6,"""https://github.com/andela/codango""",false,0,0,4
4366594585,PullRequestEvent,andela-akabiru,1.470235598E9,"""https://api.github.com/repos/andela/workdey/pulls/95""",3,"""https://github.com/andela/workdey""",false,0,0,2
4366654888,PullRequestEvent,andela-tkomolafe,1.470236173E9,"""https://api.github.com/repos/andela/getmyshop/pulls/113""",5,"""https://github.com/andela/getmyshop""",true,1,4,5
4366634336,PullRequestEvent,andela-anwocha,1.470235977E9,"""https://api.github.com/repos/andela/getmyshop/pulls/117""",5,"""https://github.com/andela/getmyshop""",false,0,0,2
4470807504,PullRequestEvent,andela-bmakinwa,1.472144235E9,"""https://api.github.com/repos/andela/eventx/pulls/186""",8,"""https://github.com/andela/eventx""",true,0,0,2
4494572636,PullRequestEvent,andela-kndungu,1.47262638E9,"""https://api.github.com/repos/andela/trime/pulls/160""",0,"""https://github.com/andela/trime""",false,0,0,3
4489135174,PullRequestEvent,andela-tkomolafe,1.472550781E9,"""https://api.github.com/repos/andela/getmyshop/pulls/120""",6,"""https://github.com/andela/getmyshop""",true,1,10,17
4206110142,PullRequestEvent,andela-cdike,1.467127841E9,"""https://api.github.com/repos/andela/troupon/pulls/174""",2,"""https://github.com/andela/troupon""",false,0,0,1
4368332094,PullRequestEvent,NdagiStanley,1.470254233E9,"""https://api.github.com/repos/andela/codango/pulls/143""",6,"""https://github.com/andela/codango""",false,0,0,11
4350887293,PullRequestEvent,andela-jadewale,1.469976999E9,"""https://api.github.com/repos/andela/vvida/pulls/261""",6,"""https://github.com/andela/vvida""",false,0,0,2
4322182670,PullRequestEvent,andela-tbaraza,1.469452633E9,"""https://api.github.com/repos/andela/panda/pulls/12""",0,"""https://github.com/andela/panda""",false,0,0,4
4322289174,PullRequestEvent,andela-cdike,1.469453921E9,"""https://api.github.com/repos/andela/troupon/pulls/183""",2,"""https://github.com/andela/troupon""",false,0,0,1
4322273330,PullRequestEvent,andela-cdike,1.469453733E9,"""https://api.github.com/repos/andela/troupon/pulls/182""",2,"""https://github.com/andela/troupon""",false,0,0,1
4466272154,PullRequestEvent,gottsohn,1.472076375E9,"""https://api.github.com/repos/andela/vvida/pulls/286""",6,"""https://github.com/andela/vvida""",false,0,0,50
4327941371,PullRequestEvent,sheyooo,1.469536182E9,"""https://api.github.com/repos/andela/vvida/pulls/255""",5,"""https://github.com/andela/vvida""",false,0,0,1
4211110124,PullRequestEvent,andela-tolotin,1.467203429E9,"""https://api.github.com/repos/andela/suyabay/pulls/334""",8,"""https://github.com/andela/suyabay""",false,0,0,19
4358333157,PullRequestEvent,andela-hthuo,1.470122843E9,"""https://api.github.com/repos/andela/trime/pulls/134""",0,"""https://github.com/andela/trime""",false,0,0,1
4358417851,PullRequestEvent,andela-pwanjiru,1.470124148E9,"""https://api.github.com/repos/andela/troupon/pulls/188""",2,"""https://github.com/andela/troupon""",false,0,0,4
4462935523,PullRequestEvent,andela-aabdulwahab,1.472039575E9,"""https://api.github.com/repos/andela/codango/pulls/149""",6,"""https://github.com/andela/codango""",false,0,0,4
4462833383,PullRequestEvent,andela-tpeters,1.472038022E9,"""https://api.github.com/repos/andela/getmyshop/pulls/122""",6,"""https://github.com/andela/getmyshop""",false,0,0,1
4462795194,PullRequestEvent,andela-anwocha,1.472037444E9,"""https://api.github.com/repos/andela/getmyshop/pulls/121""",6,"""https://github.com/andela/getmyshop""",false,0,0,3
4314446127,PullRequestEvent,andela-oeyiowuawi,1.469197874E9,"""https://api.github.com/repos/andela/workdey/pulls/90""",3,"""https://github.com/andela/workdey""",false,0,0,1
4430330425,PullRequestEvent,gottsohn,1.47143496E9,"""https://api.github.com/repos/andela/trime/pulls/145""",0,"""https://github.com/andela/trime""",true,2,16,335
4404012713,PullRequestEvent,kesienaAkp,1.470910379E9,"""https://api.github.com/repos/andela/vvida/pulls/274""",6,"""https://github.com/andela/vvida""",true,0,0,1
4486407322,PullRequestEvent,andela-tfowotade,1.472503136E9,"""https://api.github.com/repos/andela/getmyshop/pulls/123""",6,"""https://github.com/andela/getmyshop""",false,0,0,6
4483483660,PullRequestEvent,andela-oesho,1.472468276E9,"""https://api.github.com/repos/andela/workdey/pulls/102""",3,"""https://github.com/andela/workdey""",false,0,0,6
4364660062,PullRequestEvent,andela-jobala,1.470210708E9,"""https://api.github.com/repos/andela/trime/pulls/139""",0,"""https://github.com/andela/trime""",false,0,0,2
4364502710,PullRequestEvent,andela-hthuo,1.470208057E9,"""https://api.github.com/repos/andela/trime/pulls/136""",0,"""https://github.com/andela/trime""",false,0,0,1
4364636689,PullRequestEvent,andela-jobala,1.470210327E9,"""https://api.github.com/repos/andela/trime/pulls/137""",0,"""https://github.com/andela/trime""",false,0,0,302
4364641598,PullRequestEvent,andela-jobala,1.470210409E9,"""https://api.github.com/repos/andela/trime/pulls/137""",0,"""https://github.com/andela/trime""",false,0,16,302
4364645048,PullRequestEvent,andela-jobala,1.470210467E9,"""https://api.github.com/repos/andela/trime/pulls/138""",0,"""https://github.com/andela/trime""",false,0,0,1
4494988498,PullRequestEvent,andela-cobiora,1.472632549E9,"""https://api.github.com/repos/andela/codango/pulls/148""",7,"""https://github.com/andela/codango""",true,0,4,5
4494983549,PullRequestEvent,andela-mfalade,1.47263248E9,"""https://api.github.com/repos/andela/troupon/pulls/195""",2,"""https://github.com/andela/troupon""",true,0,0,2
4441780693,PullRequestEvent,andela-morekoya,1.471603259E9,"""https://api.github.com/repos/andela/eventx/pulls/183""",8,"""https://github.com/andela/eventx""",false,0,0,11
4430350323,PullRequestEvent,gottsohn,1.471435258E9,"""https://api.github.com/repos/andela/panda/pulls/18""",0,"""https://github.com/andela/panda""",true,1,0,9
4430497771,PullRequestEvent,andela-hoyeboade,1.471437362E9,"""https://api.github.com/repos/andela/codango/pulls/145""",6,"""https://github.com/andela/codango""",false,0,0,1
4358588479,PullRequestEvent,andela-tbaraza,1.470126516E9,"""https://api.github.com/repos/andela/panda/pulls/13""",0,"""https://github.com/andela/panda""",false,0,0,3
4382464716,PullRequestEvent,andela-cmutembei,1.470521793E9,"""https://api.github.com/repos/andela/limber/pulls/46""",1,"""https://github.com/andela/limber""",true,1,0,5
4382465447,PullRequestEvent,andela-cmutembei,1.470521833E9,"""https://api.github.com/repos/andela/limber/pulls/45""",1,"""https://github.com/andela/limber""",true,2,2,8
4460679812,PullRequestEvent,andela-kndungu,1.471999452E9,"""https://api.github.com/repos/andela/trime/pulls/154""",0,"""https://github.com/andela/trime""",false,0,0,1
4360113810,PullRequestEvent,andela-atogun,1.47014589E9,"""https://api.github.com/repos/andela/vvida/pulls/264""",6,"""https://github.com/andela/vvida""",true,0,0,2
4455991828,PullRequestEvent,andela-atogun,1.471943674E9,"""https://api.github.com/repos/andela/vvida/pulls/282""",6,"""https://github.com/andela/vvida""",true,0,0,1
4455968698,PullRequestEvent,andela-mfalade,1.471943387E9,"""https://api.github.com/repos/andela/troupon/pulls/193""",2,"""https://github.com/andela/troupon""",true,0,0,1
4308438273,PullRequestEvent,andela-oeyiowuawi,1.469106105E9,"""https://api.github.com/repos/andela/workdey/pulls/87""",3,"""https://github.com/andela/workdey""",false,0,0,11
4484156046,PullRequestEvent,andela-bmakinwa,1.472478097E9,"""https://api.github.com/repos/andela/workdey/pulls/100""",3,"""https://github.com/andela/workdey""",true,0,0,13
4484144889,PullRequestEvent,andela-tkomolafe,1.472477964E9,"""https://api.github.com/repos/andela/getmyshop/pulls/119""",6,"""https://github.com/andela/getmyshop""",true,2,16,12
4484046461,PullRequestEvent,andela-tkomolafe,1.472476765E9,"""https://api.github.com/repos/andela/getmyshop/pulls/122""",6,"""https://github.com/andela/getmyshop""",true,0,0,1
4462276189,PullRequestEvent,andela-ooduntan,1.472030402E9,"""https://api.github.com/repos/andela/vvida/pulls/285""",6,"""https://github.com/andela/vvida""",false,0,0,1
4462226276,PullRequestEvent,andela-ooduntan,1.47202976E9,"""https://api.github.com/repos/andela/vvida/pulls/284""",6,"""https://github.com/andela/vvida""",false,0,0,0
4462226862,PullRequestEvent,andela-atogun,1.472029767E9,"""https://api.github.com/repos/andela/vvida/pulls/281""",6,"""https://github.com/andela/vvida""",true,0,2,2
4462262632,PullRequestEvent,andela-cobiora,1.47203023E9,"""https://api.github.com/repos/andela/codango/pulls/147""",6,"""https://github.com/andela/codango""",true,0,1,3
4423375587,PullRequestEvent,sheyooo,1.471335649E9,"""https://api.github.com/repos/andela/vvida/pulls/281""",6,"""https://github.com/andela/vvida""",false,0,0,1
4173602711,PullRequestEvent,andela-atogun,1.466507468E9,"""https://api.github.com/repos/andela/vvida/pulls/217""",5,"""https://github.com/andela/vvida""",true,0,1,2
4173574090,PullRequestEvent,andela-ookokhere,1.466507042E9,"""https://api.github.com/repos/andela/troupon/pulls/163""",2,"""https://github.com/andela/troupon""",false,0,3,37
4173670868,PullRequestEvent,andela-mfalade,1.466508464E9,"""https://api.github.com/repos/andela/troupon/pulls/168""",2,"""https://github.com/andela/troupon""",true,0,0,2
